2023-04-27 12:51:40,587 INFO    StreamThr :90419 [internal.py:wandb_internal():86] W&B internal server running at pid: 90419, started at: 2023-04-27 12:51:40.587292
2023-04-27 12:51:40,588 DEBUG   HandlerThread:90419 [handler.py:handle_request():144] handle_request: status
2023-04-27 12:51:40,589 INFO    WriterThread:90419 [datastore.py:open_for_write():85] open: /home/jonah/Documents/school/idl/ForwardForward/new_code/wandb/run-20230427_125140-sp7tdt3x/run-sp7tdt3x.wandb
2023-04-27 12:51:40,590 DEBUG   SenderThread:90419 [sender.py:send():375] send: header
2023-04-27 12:51:40,598 DEBUG   SenderThread:90419 [sender.py:send():375] send: run
2023-04-27 12:51:40,814 INFO    SenderThread:90419 [dir_watcher.py:__init__():219] watching files in: /home/jonah/Documents/school/idl/ForwardForward/new_code/wandb/run-20230427_125140-sp7tdt3x/files
2023-04-27 12:51:40,815 INFO    SenderThread:90419 [sender.py:_start_run_threads():1124] run started: sp7tdt3x with start time 1682614300.587582
2023-04-27 12:51:40,815 DEBUG   SenderThread:90419 [sender.py:send_request():402] send_request: summary_record
2023-04-27 12:51:40,815 INFO    SenderThread:90419 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-27 12:51:40,817 DEBUG   HandlerThread:90419 [handler.py:handle_request():144] handle_request: check_version
2023-04-27 12:51:40,817 DEBUG   SenderThread:90419 [sender.py:send_request():402] send_request: check_version
2023-04-27 12:51:40,860 DEBUG   HandlerThread:90419 [handler.py:handle_request():144] handle_request: run_start
2023-04-27 12:51:40,864 DEBUG   HandlerThread:90419 [system_info.py:__init__():31] System info init
2023-04-27 12:51:40,864 DEBUG   HandlerThread:90419 [system_info.py:__init__():46] System info init done
2023-04-27 12:51:40,864 INFO    HandlerThread:90419 [system_monitor.py:start():181] Starting system monitor
2023-04-27 12:51:40,864 INFO    SystemMonitor:90419 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-04-27 12:51:40,864 INFO    HandlerThread:90419 [system_monitor.py:probe():201] Collecting system info
2023-04-27 12:51:40,865 INFO    SystemMonitor:90419 [interfaces.py:start():190] Started cpu monitoring
2023-04-27 12:51:40,865 INFO    SystemMonitor:90419 [interfaces.py:start():190] Started disk monitoring
2023-04-27 12:51:40,866 INFO    SystemMonitor:90419 [interfaces.py:start():190] Started gpu monitoring
2023-04-27 12:51:40,866 INFO    SystemMonitor:90419 [interfaces.py:start():190] Started memory monitoring
2023-04-27 12:51:40,866 INFO    SystemMonitor:90419 [interfaces.py:start():190] Started network monitoring
2023-04-27 12:51:40,875 DEBUG   HandlerThread:90419 [system_info.py:probe():195] Probing system
2023-04-27 12:51:40,880 DEBUG   HandlerThread:90419 [system_info.py:_probe_git():180] Probing git
2023-04-27 12:51:40,890 DEBUG   HandlerThread:90419 [system_info.py:_probe_git():188] Probing git done
2023-04-27 12:51:40,890 DEBUG   HandlerThread:90419 [system_info.py:probe():240] Probing system done
