2023-04-27 14:06:30,380 INFO    StreamThr :118442 [internal.py:wandb_internal():86] W&B internal server running at pid: 118442, started at: 2023-04-27 14:06:30.379748
2023-04-27 14:06:30,380 DEBUG   HandlerThread:118442 [handler.py:handle_request():144] handle_request: status
2023-04-27 14:06:30,382 INFO    WriterThread:118442 [datastore.py:open_for_write():85] open: /home/jonah/Documents/school/idl/activation_ForwardForward/new_code/wandb/run-20230427_140630-0v3mckto/run-0v3mckto.wandb
2023-04-27 14:06:30,382 DEBUG   SenderThread:118442 [sender.py:send():375] send: header
2023-04-27 14:06:30,388 DEBUG   SenderThread:118442 [sender.py:send():375] send: run
2023-04-27 14:06:30,553 INFO    SenderThread:118442 [dir_watcher.py:__init__():219] watching files in: /home/jonah/Documents/school/idl/activation_ForwardForward/new_code/wandb/run-20230427_140630-0v3mckto/files
2023-04-27 14:06:30,553 INFO    SenderThread:118442 [sender.py:_start_run_threads():1124] run started: 0v3mckto with start time 1682618790.37998
2023-04-27 14:06:30,553 DEBUG   SenderThread:118442 [sender.py:send_request():402] send_request: summary_record
2023-04-27 14:06:30,553 DEBUG   HandlerThread:118442 [handler.py:handle_request():144] handle_request: check_version
2023-04-27 14:06:30,553 INFO    SenderThread:118442 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-27 14:06:30,553 DEBUG   SenderThread:118442 [sender.py:send_request():402] send_request: check_version
2023-04-27 14:06:30,640 DEBUG   HandlerThread:118442 [handler.py:handle_request():144] handle_request: run_start
2023-04-27 14:06:30,646 DEBUG   HandlerThread:118442 [system_info.py:__init__():31] System info init
2023-04-27 14:06:30,646 DEBUG   HandlerThread:118442 [system_info.py:__init__():46] System info init done
2023-04-27 14:06:30,646 INFO    HandlerThread:118442 [system_monitor.py:start():181] Starting system monitor
2023-04-27 14:06:30,646 INFO    SystemMonitor:118442 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-04-27 14:06:30,646 INFO    HandlerThread:118442 [system_monitor.py:probe():201] Collecting system info
2023-04-27 14:06:30,647 INFO    SystemMonitor:118442 [interfaces.py:start():190] Started cpu monitoring
2023-04-27 14:06:30,647 INFO    SystemMonitor:118442 [interfaces.py:start():190] Started disk monitoring
2023-04-27 14:06:30,647 INFO    SystemMonitor:118442 [interfaces.py:start():190] Started gpu monitoring
2023-04-27 14:06:30,648 INFO    SystemMonitor:118442 [interfaces.py:start():190] Started memory monitoring
2023-04-27 14:06:30,648 INFO    SystemMonitor:118442 [interfaces.py:start():190] Started network monitoring
