2023-04-27 12:53:18,174 DEBUG   HandlerThread:90804 [system_monitor.py:probe():210] {'os': 'Linux-5.19.0-40-generic-x86_64-with-glibc2.17', 'python': '3.8.16', 'heartbeatAt': '2023-04-27T16:53:18.160594', 'startedAt': '2023-04-27T16:53:09.532290', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'main.py', 'codePath': 'new_code/main.py', 'git': {'remote': 'https://github.com/Ads-cmu/ForwardForward.git', 'commit': '95f478b1341cfaf2e1e40de001af87d8fcad9312'}, 'email': 'kornberg.jonah@gmail.com', 'root': '/home/jonah/Documents/school/idl/ForwardForward', 'host': 'jonah-dual', 'username': 'jonah', 'executable': '/home/jonah/anaconda3/envs/FF/bin/python', 'cpu_count': 12, 'cpu_count_logical': 24, 'cpu_freq': {'current': 3056.7933750000007, 'min': 2200.0, 'max': 3700.0}, 'cpu_freq_per_core': [{'current': 2200.0, 'min': 2200.0, 'max': 3700.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3700.0}, {'current': 2481.401, 'min': 2200.0, 'max': 3700.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3700.0}, {'current': 2793.807, 'min': 2200.0, 'max': 3700.0}, {'current': 2343.631, 'min': 2200.0, 'max': 3700.0}, {'current': 4015.683, 'min': 2200.0, 'max': 3700.0}, {'current': 3597.514, 'min': 2200.0, 'max': 3700.0}, {'current': 3775.921, 'min': 2200.0, 'max': 3700.0}, {'current': 3896.286, 'min': 2200.0, 'max': 3700.0}, {'current': 3700.0, 'min': 2200.0, 'max': 3700.0}, {'current': 3331.313, 'min': 2200.0, 'max': 3700.0}, {'current': 2989.408, 'min': 2200.0, 'max': 3700.0}, {'current': 2356.612, 'min': 2200.0, 'max': 3700.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3700.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3700.0}, {'current': 3698.239, 'min': 2200.0, 'max': 3700.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3700.0}, {'current': 2984.871, 'min': 2200.0, 'max': 3700.0}, {'current': 3569.252, 'min': 2200.0, 'max': 3700.0}, {'current': 3700.0, 'min': 2200.0, 'max': 3700.0}, {'current': 3759.179, 'min': 2200.0, 'max': 3700.0}, {'current': 3856.921, 'min': 2200.0, 'max': 3700.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3700.0}], 'disk': {'total': 233.27177810668945, 'used': 199.6893196105957}, 'gpu': 'NVIDIA GeForce RTX 3080', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3080', 'memory_total': 10737418240}], 'memory': {'total': 31.260986328125}}
2023-04-27 12:53:18,174 INFO    HandlerThread:90804 [system_monitor.py:probe():211] Finished collecting system info
2023-04-27 12:53:18,174 INFO    HandlerThread:90804 [system_monitor.py:probe():214] Publishing system info
2023-04-27 12:53:18,174 DEBUG   HandlerThread:90804 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-04-27 12:53:18,174 DEBUG   HandlerThread:90804 [system_info.py:_save_pip():67] Saving pip packages done
2023-04-27 12:53:18,174 DEBUG   HandlerThread:90804 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-04-27 12:53:19,018 DEBUG   HandlerThread:90804 [system_info.py:_save_conda():86] Saving conda packages done
2023-04-27 12:53:19,018 INFO    HandlerThread:90804 [system_monitor.py:probe():216] Finished publishing system info
2023-04-27 12:53:19,020 DEBUG   SenderThread:90804 [sender.py:send():375] send: files
2023-04-27 12:53:19,020 INFO    SenderThread:90804 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-04-27 12:53:19,025 DEBUG   HandlerThread:90804 [handler.py:handle_request():144] handle_request: stop_status
2023-04-27 12:53:19,025 DEBUG   SenderThread:90804 [sender.py:send_request():402] send_request: stop_status
2023-04-27 12:53:19,091 INFO    Thread-12 :90804 [dir_watcher.py:_on_file_created():278] file/dir created: /home/jonah/Documents/school/idl/ForwardForward/new_code/wandb/run-20230427_125309-8rwf0c0h/files/wandb-metadata.json
2023-04-27 12:53:19,091 INFO    Thread-12 :90804 [dir_watcher.py:_on_file_created():278] file/dir created: /home/jonah/Documents/school/idl/ForwardForward/new_code/wandb/run-20230427_125309-8rwf0c0h/files/requirements.txt
2023-04-27 12:53:19,091 INFO    Thread-12 :90804 [dir_watcher.py:_on_file_created():278] file/dir created: /home/jonah/Documents/school/idl/ForwardForward/new_code/wandb/run-20230427_125309-8rwf0c0h/files/wandb-summary.json
2023-04-27 12:53:19,091 INFO    Thread-12 :90804 [dir_watcher.py:_on_file_created():278] file/dir created: /home/jonah/Documents/school/idl/ForwardForward/new_code/wandb/run-20230427_125309-8rwf0c0h/files/conda-environment.yaml
2023-04-27 12:53:20,292 DEBUG   SenderThread:90804 [sender.py:send():375] send: telemetry
2023-04-27 12:53:21,630 INFO    wandb-upload_0:90804 [upload_job.py:push():137] Uploaded file /tmp/tmpiq6n8e7swandb/kvobyiby-wandb-metadata.json
2023-04-27 12:53:22,091 INFO    Thread-12 :90804 [dir_watcher.py:_on_file_created():278] file/dir created: /home/jonah/Documents/school/idl/ForwardForward/new_code/wandb/run-20230427_125309-8rwf0c0h/files/output.log
2023-04-27 12:53:23,391 DEBUG   HandlerThread:90804 [handler.py:handle_request():144] handle_request: status_report
2023-04-27 12:53:24,091 INFO    Thread-12 :90804 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/jonah/Documents/school/idl/ForwardForward/new_code/wandb/run-20230427_125309-8rwf0c0h/files/output.log
2023-04-27 12:53:27,627 DEBUG   SenderThread:90804 [sender.py:send():375] send: exit
2023-04-27 12:53:27,627 INFO    SenderThread:90804 [sender.py:send_exit():598] handling exit code: 255
2023-04-27 12:53:27,628 INFO    SenderThread:90804 [sender.py:send_exit():600] handling runtime: 9
2023-04-27 12:53:27,629 INFO    SenderThread:90804 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-27 12:53:27,629 INFO    SenderThread:90804 [sender.py:send_exit():606] send defer
2023-04-27 12:53:27,629 DEBUG   HandlerThread:90804 [handler.py:handle_request():144] handle_request: defer
2023-04-27 12:53:27,629 INFO    HandlerThread:90804 [handler.py:handle_request_defer():170] handle defer: 0
2023-04-27 12:53:27,629 DEBUG   SenderThread:90804 [sender.py:send_request():402] send_request: defer
2023-04-27 12:53:27,629 INFO    SenderThread:90804 [sender.py:send_request_defer():622] handle sender defer: 0
2023-04-27 12:53:27,630 INFO    SenderThread:90804 [sender.py:transition_state():626] send defer: 1
2023-04-27 12:53:27,630 DEBUG   HandlerThread:90804 [handler.py:handle_request():144] handle_request: defer
2023-04-27 12:53:27,630 INFO    HandlerThread:90804 [handler.py:handle_request_defer():170] handle defer: 1
2023-04-27 12:53:27,630 DEBUG   SenderThread:90804 [sender.py:send_request():402] send_request: defer
2023-04-27 12:53:27,630 INFO    SenderThread:90804 [sender.py:send_request_defer():622] handle sender defer: 1
2023-04-27 12:53:27,630 INFO    SenderThread:90804 [sender.py:transition_state():626] send defer: 2
2023-04-27 12:53:27,630 DEBUG   HandlerThread:90804 [handler.py:handle_request():144] handle_request: defer
2023-04-27 12:53:27,630 INFO    HandlerThread:90804 [handler.py:handle_request_defer():170] handle defer: 2
2023-04-27 12:53:27,630 INFO    HandlerThread:90804 [system_monitor.py:finish():190] Stopping system monitor
2023-04-27 12:53:27,630 DEBUG   SystemMonitor:90804 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-04-27 12:53:27,630 INFO    HandlerThread:90804 [interfaces.py:finish():202] Joined cpu monitor
2023-04-27 12:53:27,630 DEBUG   SystemMonitor:90804 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-04-27 12:53:27,631 INFO    HandlerThread:90804 [interfaces.py:finish():202] Joined disk monitor
2023-04-27 12:53:27,631 DEBUG   SystemMonitor:90804 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-04-27 12:53:27,661 INFO    HandlerThread:90804 [interfaces.py:finish():202] Joined gpu monitor
2023-04-27 12:53:27,661 INFO    HandlerThread:90804 [interfaces.py:finish():202] Joined memory monitor
2023-04-27 12:53:27,661 INFO    HandlerThread:90804 [interfaces.py:finish():202] Joined network monitor
2023-04-27 12:53:27,661 DEBUG   SenderThread:90804 [sender.py:send_request():402] send_request: defer
2023-04-27 12:53:27,662 INFO    SenderThread:90804 [sender.py:send_request_defer():622] handle sender defer: 2
2023-04-27 12:53:27,662 INFO    SenderThread:90804 [sender.py:transition_state():626] send defer: 3
2023-04-27 12:53:27,662 DEBUG   SenderThread:90804 [sender.py:send():375] send: stats
2023-04-27 12:53:27,662 DEBUG   HandlerThread:90804 [handler.py:handle_request():144] handle_request: defer
2023-04-27 12:53:27,662 INFO    HandlerThread:90804 [handler.py:handle_request_defer():170] handle defer: 3
2023-04-27 12:53:27,662 DEBUG   SenderThread:90804 [sender.py:send_request():402] send_request: defer
2023-04-27 12:53:27,662 INFO    SenderThread:90804 [sender.py:send_request_defer():622] handle sender defer: 3
2023-04-27 12:53:27,662 INFO    SenderThread:90804 [sender.py:transition_state():626] send defer: 4
2023-04-27 12:53:27,662 DEBUG   HandlerThread:90804 [handler.py:handle_request():144] handle_request: defer
2023-04-27 12:53:27,662 INFO    HandlerThread:90804 [handler.py:handle_request_defer():170] handle defer: 4
2023-04-27 12:53:27,662 DEBUG   SenderThread:90804 [sender.py:send_request():402] send_request: defer
2023-04-27 12:53:27,662 INFO    SenderThread:90804 [sender.py:send_request_defer():622] handle sender defer: 4
2023-04-27 12:53:27,662 INFO    SenderThread:90804 [sender.py:transition_state():626] send defer: 5
2023-04-27 12:53:27,663 DEBUG   HandlerThread:90804 [handler.py:handle_request():144] handle_request: defer
2023-04-27 12:53:27,663 INFO    HandlerThread:90804 [handler.py:handle_request_defer():170] handle defer: 5
2023-04-27 12:53:27,663 DEBUG   SenderThread:90804 [sender.py:send():375] send: summary
2023-04-27 12:53:27,663 INFO    SenderThread:90804 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-27 12:53:27,663 DEBUG   SenderThread:90804 [sender.py:send_request():402] send_request: defer
2023-04-27 12:53:27,663 INFO    SenderThread:90804 [sender.py:send_request_defer():622] handle sender defer: 5
2023-04-27 12:53:27,663 INFO    SenderThread:90804 [sender.py:transition_state():626] send defer: 6
2023-04-27 12:53:27,663 DEBUG   HandlerThread:90804 [handler.py:handle_request():144] handle_request: defer
2023-04-27 12:53:27,663 INFO    HandlerThread:90804 [handler.py:handle_request_defer():170] handle defer: 6
2023-04-27 12:53:27,663 DEBUG   SenderThread:90804 [sender.py:send_request():402] send_request: defer
2023-04-27 12:53:27,663 INFO    SenderThread:90804 [sender.py:send_request_defer():622] handle sender defer: 6
2023-04-27 12:53:27,666 DEBUG   HandlerThread:90804 [handler.py:handle_request():144] handle_request: status_report
2023-04-27 12:53:27,801 INFO    SenderThread:90804 [sender.py:transition_state():626] send defer: 7
2023-04-27 12:53:27,801 DEBUG   HandlerThread:90804 [handler.py:handle_request():144] handle_request: defer
2023-04-27 12:53:27,801 INFO    HandlerThread:90804 [handler.py:handle_request_defer():170] handle defer: 7
2023-04-27 12:53:27,801 DEBUG   SenderThread:90804 [sender.py:send_request():402] send_request: defer
2023-04-27 12:53:27,802 INFO    SenderThread:90804 [sender.py:send_request_defer():622] handle sender defer: 7
2023-04-27 12:53:28,092 INFO    Thread-12 :90804 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/jonah/Documents/school/idl/ForwardForward/new_code/wandb/run-20230427_125309-8rwf0c0h/files/wandb-summary.json
2023-04-27 12:53:28,092 INFO    Thread-12 :90804 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/jonah/Documents/school/idl/ForwardForward/new_code/wandb/run-20230427_125309-8rwf0c0h/files/config.yaml
2023-04-27 12:53:28,627 DEBUG   HandlerThread:90804 [handler.py:handle_request():144] handle_request: poll_exit
2023-04-27 12:53:29,634 INFO    SenderThread:90804 [sender.py:transition_state():626] send defer: 8
2023-04-27 12:53:29,634 DEBUG   SenderThread:90804 [sender.py:send_request():402] send_request: poll_exit
2023-04-27 12:53:29,634 DEBUG   HandlerThread:90804 [handler.py:handle_request():144] handle_request: defer
2023-04-27 12:53:29,634 INFO    HandlerThread:90804 [handler.py:handle_request_defer():170] handle defer: 8
2023-04-27 12:53:29,634 DEBUG   SenderThread:90804 [sender.py:send_request():402] send_request: defer
2023-04-27 12:53:29,634 INFO    SenderThread:90804 [sender.py:send_request_defer():622] handle sender defer: 8
2023-04-27 12:53:29,643 INFO    SenderThread:90804 [sender.py:transition_state():626] send defer: 9
2023-04-27 12:53:29,643 DEBUG   HandlerThread:90804 [handler.py:handle_request():144] handle_request: defer
2023-04-27 12:53:29,643 DEBUG   SenderThread:90804 [sender.py:send():375] send: artifact
2023-04-27 12:53:29,643 INFO    HandlerThread:90804 [handler.py:handle_request_defer():170] handle defer: 9
2023-04-27 12:53:30,093 INFO    Thread-12 :90804 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/jonah/Documents/school/idl/ForwardForward/new_code/wandb/run-20230427_125309-8rwf0c0h/files/output.log
2023-04-27 12:53:30,097 INFO    SenderThread:90804 [sender.py:send_artifact():1474] sent artifact job-https___github.com_Ads-cmu_ForwardForward.git_new_code_main.py - {'id': 'QXJ0aWZhY3Q6NDM0OTE3NjI1', 'digest': '6c38ce2f6851bcb53cf81425420b40fb', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_Ads-cmu_ForwardForward.git_new_code_main.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-https___github.com_Ads-cmu_ForwardForward.git_new_code_main.py', 'alias': 'v4'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjY0ODkxMTI1', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDM0OTg3NTYy', 'versionIndex': 9}}, 'version': 'v4'}
2023-04-27 12:53:30,097 DEBUG   SenderThread:90804 [sender.py:send_request():402] send_request: defer
2023-04-27 12:53:30,097 INFO    SenderThread:90804 [sender.py:send_request_defer():622] handle sender defer: 9
2023-04-27 12:53:30,097 INFO    SenderThread:90804 [dir_watcher.py:finish():365] shutting down directory watcher
2023-04-27 12:53:31,093 INFO    SenderThread:90804 [dir_watcher.py:finish():395] scan: /home/jonah/Documents/school/idl/ForwardForward/new_code/wandb/run-20230427_125309-8rwf0c0h/files
2023-04-27 12:53:31,093 INFO    SenderThread:90804 [dir_watcher.py:finish():409] scan save: /home/jonah/Documents/school/idl/ForwardForward/new_code/wandb/run-20230427_125309-8rwf0c0h/files/requirements.txt requirements.txt
2023-04-27 12:53:31,093 INFO    SenderThread:90804 [dir_watcher.py:finish():409] scan save: /home/jonah/Documents/school/idl/ForwardForward/new_code/wandb/run-20230427_125309-8rwf0c0h/files/wandb-metadata.json wandb-metadata.json
2023-04-27 12:53:31,093 INFO    SenderThread:90804 [dir_watcher.py:finish():409] scan save: /home/jonah/Documents/school/idl/ForwardForward/new_code/wandb/run-20230427_125309-8rwf0c0h/files/conda-environment.yaml conda-environment.yaml
2023-04-27 12:53:31,094 INFO    SenderThread:90804 [dir_watcher.py:finish():409] scan save: /home/jonah/Documents/school/idl/ForwardForward/new_code/wandb/run-20230427_125309-8rwf0c0h/files/config.yaml config.yaml
2023-04-27 12:53:31,098 INFO    SenderThread:90804 [dir_watcher.py:finish():409] scan save: /home/jonah/Documents/school/idl/ForwardForward/new_code/wandb/run-20230427_125309-8rwf0c0h/files/output.log output.log
2023-04-27 12:53:31,099 INFO    SenderThread:90804 [dir_watcher.py:finish():409] scan save: /home/jonah/Documents/school/idl/ForwardForward/new_code/wandb/run-20230427_125309-8rwf0c0h/files/wandb-summary.json wandb-summary.json
2023-04-27 12:53:31,102 INFO    SenderThread:90804 [sender.py:transition_state():626] send defer: 10
2023-04-27 12:53:31,103 DEBUG   HandlerThread:90804 [handler.py:handle_request():144] handle_request: defer
2023-04-27 12:53:31,103 INFO    HandlerThread:90804 [handler.py:handle_request_defer():170] handle defer: 10
2023-04-27 12:53:31,103 DEBUG   SenderThread:90804 [sender.py:send_request():402] send_request: defer
2023-04-27 12:53:31,103 INFO    SenderThread:90804 [sender.py:send_request_defer():622] handle sender defer: 10
2023-04-27 12:53:31,103 INFO    SenderThread:90804 [file_pusher.py:finish():168] shutting down file pusher
2023-04-27 12:53:31,402 INFO    wandb-upload_0:90804 [upload_job.py:push():137] Uploaded file /home/jonah/Documents/school/idl/ForwardForward/new_code/wandb/run-20230427_125309-8rwf0c0h/files/conda-environment.yaml
2023-04-27 12:53:31,451 INFO    wandb-upload_1:90804 [upload_job.py:push():137] Uploaded file /home/jonah/Documents/school/idl/ForwardForward/new_code/wandb/run-20230427_125309-8rwf0c0h/files/requirements.txt
2023-04-27 12:53:31,460 INFO    wandb-upload_4:90804 [upload_job.py:push():137] Uploaded file /home/jonah/Documents/school/idl/ForwardForward/new_code/wandb/run-20230427_125309-8rwf0c0h/files/wandb-summary.json
2023-04-27 12:53:31,499 INFO    wandb-upload_2:90804 [upload_job.py:push():137] Uploaded file /home/jonah/Documents/school/idl/ForwardForward/new_code/wandb/run-20230427_125309-8rwf0c0h/files/config.yaml
2023-04-27 12:53:31,558 INFO    wandb-upload_3:90804 [upload_job.py:push():137] Uploaded file /home/jonah/Documents/school/idl/ForwardForward/new_code/wandb/run-20230427_125309-8rwf0c0h/files/output.log
2023-04-27 12:53:31,758 INFO    Thread-11 :90804 [sender.py:transition_state():626] send defer: 11
2023-04-27 12:53:31,759 DEBUG   HandlerThread:90804 [handler.py:handle_request():144] handle_request: defer
2023-04-27 12:53:31,759 INFO    HandlerThread:90804 [handler.py:handle_request_defer():170] handle defer: 11
2023-04-27 12:53:31,759 DEBUG   SenderThread:90804 [sender.py:send_request():402] send_request: defer
2023-04-27 12:53:31,759 INFO    SenderThread:90804 [sender.py:send_request_defer():622] handle sender defer: 11
2023-04-27 12:53:31,759 INFO    SenderThread:90804 [file_pusher.py:join():173] waiting for file pusher
2023-04-27 12:53:31,759 INFO    SenderThread:90804 [sender.py:transition_state():626] send defer: 12
2023-04-27 12:53:31,759 DEBUG   HandlerThread:90804 [handler.py:handle_request():144] handle_request: defer
2023-04-27 12:53:31,759 INFO    HandlerThread:90804 [handler.py:handle_request_defer():170] handle defer: 12
2023-04-27 12:53:31,759 DEBUG   SenderThread:90804 [sender.py:send_request():402] send_request: defer
2023-04-27 12:53:31,759 INFO    SenderThread:90804 [sender.py:send_request_defer():622] handle sender defer: 12
2023-04-27 12:53:31,872 INFO    SenderThread:90804 [sender.py:transition_state():626] send defer: 13
2023-04-27 12:53:31,872 DEBUG   HandlerThread:90804 [handler.py:handle_request():144] handle_request: defer
2023-04-27 12:53:31,872 INFO    HandlerThread:90804 [handler.py:handle_request_defer():170] handle defer: 13
2023-04-27 12:53:31,872 DEBUG   SenderThread:90804 [sender.py:send_request():402] send_request: defer
2023-04-27 12:53:31,872 INFO    SenderThread:90804 [sender.py:send_request_defer():622] handle sender defer: 13
2023-04-27 12:53:31,872 INFO    SenderThread:90804 [sender.py:transition_state():626] send defer: 14
2023-04-27 12:53:31,872 DEBUG   HandlerThread:90804 [handler.py:handle_request():144] handle_request: defer
2023-04-27 12:53:31,873 INFO    HandlerThread:90804 [handler.py:handle_request_defer():170] handle defer: 14
2023-04-27 12:53:31,873 DEBUG   SenderThread:90804 [sender.py:send():375] send: final
2023-04-27 12:53:31,873 DEBUG   SenderThread:90804 [sender.py:send():375] send: footer
2023-04-27 12:53:31,873 DEBUG   SenderThread:90804 [sender.py:send_request():402] send_request: defer
2023-04-27 12:53:31,873 INFO    SenderThread:90804 [sender.py:send_request_defer():622] handle sender defer: 14
2023-04-27 12:53:31,873 DEBUG   HandlerThread:90804 [handler.py:handle_request():144] handle_request: poll_exit
2023-04-27 12:53:31,873 DEBUG   SenderThread:90804 [sender.py:send_request():402] send_request: poll_exit
2023-04-27 12:53:31,873 DEBUG   HandlerThread:90804 [handler.py:handle_request():144] handle_request: server_info
2023-04-27 12:53:31,874 DEBUG   HandlerThread:90804 [handler.py:handle_request():144] handle_request: get_summary
2023-04-27 12:53:31,874 DEBUG   SenderThread:90804 [sender.py:send_request():402] send_request: server_info
2023-04-27 12:53:31,876 DEBUG   HandlerThread:90804 [handler.py:handle_request():144] handle_request: sampled_history
2023-04-27 12:53:31,939 INFO    MainThread:90804 [wandb_run.py:_footer_history_summary_info():3476] rendering history
2023-04-27 12:53:31,939 INFO    MainThread:90804 [wandb_run.py:_footer_history_summary_info():3508] rendering summary
2023-04-27 12:53:31,939 INFO    MainThread:90804 [wandb_run.py:_footer_sync_info():3434] logging synced files
2023-04-27 12:53:31,939 DEBUG   HandlerThread:90804 [handler.py:handle_request():144] handle_request: shutdown
2023-04-27 12:53:31,939 INFO    HandlerThread:90804 [handler.py:finish():845] shutting down handler
2023-04-27 12:53:32,874 INFO    WriterThread:90804 [datastore.py:close():298] close: /home/jonah/Documents/school/idl/ForwardForward/new_code/wandb/run-20230427_125309-8rwf0c0h/run-8rwf0c0h.wandb
2023-04-27 12:53:32,939 INFO    SenderThread:90804 [sender.py:finish():1550] shutting down sender
2023-04-27 12:53:32,939 INFO    SenderThread:90804 [file_pusher.py:finish():168] shutting down file pusher
2023-04-27 12:53:32,939 INFO    SenderThread:90804 [file_pusher.py:join():173] waiting for file pusher
