2023-04-27 16:26:13,183 INFO    StreamThr :26257 [internal.py:wandb_internal():86] W&B internal server running at pid: 26257, started at: 2023-04-27 16:26:13.183474
2023-04-27 16:26:13,184 DEBUG   HandlerThread:26257 [handler.py:handle_request():144] handle_request: status
2023-04-27 16:26:13,187 INFO    WriterThread:26257 [datastore.py:open_for_write():85] open: /home/jonah/Documents/school/idl/ForwardForward/new_code/wandb/run-20230427_162613-khry46is/run-khry46is.wandb
2023-04-27 16:26:13,188 DEBUG   SenderThread:26257 [sender.py:send():375] send: header
2023-04-27 16:26:13,197 DEBUG   SenderThread:26257 [sender.py:send():375] send: run
2023-04-27 16:26:13,426 INFO    SenderThread:26257 [dir_watcher.py:__init__():219] watching files in: /home/jonah/Documents/school/idl/ForwardForward/new_code/wandb/run-20230427_162613-khry46is/files
2023-04-27 16:26:13,426 INFO    SenderThread:26257 [sender.py:_start_run_threads():1124] run started: khry46is with start time 1682627173.184022
2023-04-27 16:26:13,426 DEBUG   SenderThread:26257 [sender.py:send_request():402] send_request: summary_record
2023-04-27 16:26:13,427 INFO    SenderThread:26257 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-27 16:26:13,430 DEBUG   HandlerThread:26257 [handler.py:handle_request():144] handle_request: check_version
2023-04-27 16:26:13,431 DEBUG   SenderThread:26257 [sender.py:send_request():402] send_request: check_version
2023-04-27 16:26:13,476 DEBUG   HandlerThread:26257 [handler.py:handle_request():144] handle_request: run_start
2023-04-27 16:26:13,480 DEBUG   HandlerThread:26257 [system_info.py:__init__():31] System info init
2023-04-27 16:26:13,481 DEBUG   HandlerThread:26257 [system_info.py:__init__():46] System info init done
2023-04-27 16:26:13,481 INFO    HandlerThread:26257 [system_monitor.py:start():181] Starting system monitor
2023-04-27 16:26:13,481 INFO    SystemMonitor:26257 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-04-27 16:26:13,481 INFO    HandlerThread:26257 [system_monitor.py:probe():201] Collecting system info
2023-04-27 16:26:13,481 INFO    SystemMonitor:26257 [interfaces.py:start():190] Started cpu monitoring
2023-04-27 16:26:13,482 INFO    SystemMonitor:26257 [interfaces.py:start():190] Started disk monitoring
2023-04-27 16:26:13,482 INFO    SystemMonitor:26257 [interfaces.py:start():190] Started gpu monitoring
2023-04-27 16:26:13,483 INFO    SystemMonitor:26257 [interfaces.py:start():190] Started memory monitoring
2023-04-27 16:26:13,483 INFO    SystemMonitor:26257 [interfaces.py:start():190] Started network monitoring
2023-04-27 16:26:13,492 DEBUG   HandlerThread:26257 [system_info.py:probe():195] Probing system
2023-04-27 16:26:13,494 DEBUG   HandlerThread:26257 [system_info.py:_probe_git():180] Probing git
2023-04-27 16:26:13,500 DEBUG   HandlerThread:26257 [system_info.py:_probe_git():188] Probing git done
2023-04-27 16:26:13,500 DEBUG   HandlerThread:26257 [system_info.py:probe():240] Probing system done
